,parameter C1,parameter C2,parameter W,parameter CR,parameter MR,fitness,sequence,parameter C
548,0.1,,0.2,0.5,0.4,0.002531645569620253,"[22, 15, 3, 9, 20, 21, 20, 8, 3, 14, 5, 13, 21, 4, 3, 9, 25, 6, 14, 16, 6, 23, 24, 4, 26, 7, 0, 5, 12, 14, 0, 15, 20, 17, 11, 25, 7, 16, 21, 5, 10, 13, 23, 17, 19, 19, 1, 12, 26, 18, 1, 19, 11, 12, 23, 22, 17, 8, 25, 10, 18, 26, 7, 15, 2, 1, 2, 9, 22, 11, 24, 16, 18, 6, 4, 8, 24, 10, 2, 13, 0]",0.5
549,0.1,,0.2,0.5,0.5,0.002325581395348837,"[10, 4, 13, 8, 1, 7, 14, 26, 26, 9, 9, 0, 18, 15, 20, 6, 3, 2, 20, 5, 17, 23, 13, 24, 24, 3, 7, 17, 0, 16, 8, 12, 16, 15, 11, 19, 16, 11, 25, 2, 25, 25, 19, 17, 3, 23, 24, 14, 9, 11, 20, 1, 22, 21, 7, 12, 18, 8, 22, 14, 6, 21, 5, 22, 1, 6, 0, 10, 10, 12, 18, 5, 15, 19, 26, 23, 4, 4, 2, 21, 13]",0.5
550,0.1,,0.3,0.1,0.1,0.0025252525252525255,"[5, 6, 11, 0, 18, 14, 15, 22, 26, 5, 20, 20, 22, 17, 6, 21, 15, 24, 22, 26, 3, 24, 19, 1, 26, 24, 15, 13, 7, 8, 23, 1, 4, 11, 3, 19, 16, 16, 20, 2, 18, 13, 13, 14, 18, 0, 25, 12, 9, 25, 17, 12, 17, 16, 10, 2, 23, 7, 21, 21, 6, 8, 10, 3, 11, 10, 4, 25, 7, 9, 14, 2, 0, 5, 9, 8, 23, 1, 4, 12, 19]",0.5
551,0.1,,0.3,0.1,0.2,0.002364066193853428,"[7, 16, 22, 4, 7, 7, 21, 10, 3, 15, 18, 0, 4, 8, 15, 14, 2, 25, 0, 26, 10, 8, 24, 21, 18, 22, 20, 1, 21, 12, 23, 25, 19, 6, 15, 23, 2, 1, 13, 3, 5, 17, 24, 24, 11, 18, 5, 25, 14, 5, 17, 19, 22, 13, 2, 4, 9, 20, 23, 3, 16, 1, 16, 17, 12, 20, 12, 14, 0, 9, 11, 19, 11, 26, 26, 6, 9, 13, 10, 8, 6]",0.5
552,0.1,,0.3,0.1,0.3,0.0023752969121140144,"[1, 24, 26, 14, 22, 8, 23, 0, 20, 10, 21, 16, 2, 19, 8, 12, 25, 9, 11, 21, 16, 4, 12, 24, 14, 3, 22, 3, 7, 5, 4, 24, 20, 0, 18, 11, 1, 16, 26, 7, 5, 15, 19, 13, 12, 6, 25, 13, 10, 1, 15, 15, 9, 5, 17, 26, 19, 23, 21, 8, 22, 14, 7, 25, 6, 3, 17, 10, 18, 9, 2, 2, 23, 13, 20, 6, 4, 11, 17, 18, 0]",0.5
553,0.1,,0.3,0.1,0.4,0.0024449877750611247,"[16, 2, 3, 0, 10, 6, 4, 26, 9, 3, 2, 16, 25, 23, 22, 17, 23, 7, 9, 8, 20, 20, 0, 11, 25, 14, 19, 17, 9, 6, 20, 11, 15, 7, 24, 1, 12, 1, 15, 22, 10, 5, 5, 21, 21, 6, 1, 25, 19, 24, 24, 12, 4, 14, 12, 14, 18, 18, 13, 13, 11, 4, 22, 21, 5, 0, 23, 8, 26, 3, 13, 19, 18, 16, 17, 8, 7, 10, 15, 26, 2]",0.5
554,0.1,,0.3,0.1,0.5,0.0023094688221709007,"[14, 19, 20, 21, 1, 22, 21, 9, 11, 22, 3, 13, 7, 5, 8, 8, 10, 11, 24, 9, 12, 23, 26, 19, 26, 23, 0, 13, 24, 25, 10, 24, 20, 11, 20, 3, 16, 18, 25, 13, 6, 16, 15, 1, 2, 21, 7, 25, 22, 17, 4, 26, 23, 5, 17, 10, 4, 2, 14, 5, 4, 6, 12, 0, 18, 7, 15, 0, 8, 14, 3, 9, 2, 12, 19, 18, 16, 6, 15, 1, 17]",0.5
555,0.1,,0.3,0.2,0.1,0.002380952380952381,"[19, 24, 24, 11, 16, 14, 20, 0, 26, 12, 12, 26, 4, 25, 5, 9, 21, 3, 7, 22, 7, 16, 2, 4, 8, 10, 15, 25, 22, 11, 21, 17, 3, 17, 5, 8, 10, 0, 14, 13, 1, 1, 6, 1, 25, 12, 9, 19, 19, 20, 0, 14, 3, 11, 7, 18, 17, 2, 24, 10, 26, 21, 8, 6, 6, 23, 16, 9, 23, 2, 5, 23, 13, 15, 18, 15, 18, 4, 20, 13, 22]",0.5
556,0.1,,0.3,0.2,0.2,0.002277904328018223,"[15, 1, 7, 0, 4, 23, 8, 17, 15, 12, 24, 5, 25, 3, 1, 16, 13, 8, 7, 7, 18, 2, 18, 6, 17, 10, 5, 26, 24, 23, 19, 21, 2, 15, 0, 8, 14, 11, 16, 18, 25, 13, 20, 1, 9, 22, 26, 12, 11, 11, 3, 2, 22, 4, 26, 21, 20, 6, 10, 24, 14, 4, 17, 3, 19, 5, 12, 10, 23, 14, 6, 9, 0, 19, 9, 21, 16, 22, 20, 25, 13]",0.5
557,0.1,,0.3,0.2,0.3,0.0021413276231263384,"[24, 8, 14, 5, 18, 6, 19, 8, 2, 16, 21, 8, 3, 19, 13, 25, 4, 24, 26, 26, 23, 14, 16, 11, 12, 12, 11, 0, 16, 0, 1, 13, 23, 4, 25, 17, 15, 2, 20, 20, 22, 9, 4, 2, 15, 12, 1, 21, 1, 11, 7, 5, 6, 23, 5, 24, 10, 7, 21, 13, 17, 20, 22, 14, 10, 9, 6, 18, 17, 18, 10, 3, 9, 26, 19, 15, 25, 7, 3, 0, 22]",0.5
558,0.1,,0.3,0.2,0.4,0.002551020408163265,"[19, 3, 23, 24, 0, 5, 0, 26, 9, 13, 6, 8, 13, 14, 19, 5, 8, 4, 23, 1, 1, 25, 17, 8, 12, 23, 12, 22, 4, 26, 20, 21, 5, 13, 16, 20, 16, 18, 16, 20, 11, 7, 22, 24, 17, 0, 2, 18, 21, 7, 14, 12, 15, 18, 3, 26, 6, 10, 25, 9, 19, 25, 24, 14, 11, 7, 15, 11, 15, 22, 10, 21, 2, 9, 2, 6, 4, 3, 17, 10, 1]",0.5
559,0.1,,0.3,0.2,0.5,0.002506265664160401,"[10, 6, 3, 0, 26, 3, 14, 18, 24, 15, 11, 22, 22, 12, 8, 5, 2, 13, 25, 24, 7, 10, 16, 20, 16, 14, 13, 18, 20, 4, 3, 0, 23, 1, 12, 12, 2, 2, 7, 1, 8, 19, 9, 21, 4, 21, 23, 0, 13, 25, 16, 9, 7, 11, 6, 21, 10, 14, 4, 26, 26, 1, 8, 15, 17, 22, 20, 23, 17, 15, 25, 6, 19, 18, 5, 19, 17, 5, 11, 24, 9]",0.5
560,0.1,,0.3,0.3,0.1,0.0024390243902439024,"[6, 1, 15, 5, 26, 18, 4, 14, 4, 3, 9, 26, 11, 24, 0, 7, 11, 10, 24, 14, 21, 25, 2, 7, 25, 22, 10, 16, 18, 17, 2, 22, 6, 22, 5, 3, 5, 18, 6, 1, 20, 8, 7, 15, 15, 26, 23, 13, 17, 21, 8, 1, 10, 12, 19, 13, 25, 19, 20, 20, 11, 24, 8, 17, 12, 9, 4, 13, 23, 21, 12, 19, 16, 14, 0, 9, 16, 23, 2, 0, 3]",0.5
561,0.1,,0.3,0.3,0.2,0.002506265664160401,"[26, 26, 3, 19, 12, 21, 24, 24, 4, 23, 7, 22, 9, 5, 7, 18, 22, 14, 11, 22, 2, 26, 20, 17, 14, 2, 6, 23, 14, 1, 7, 15, 10, 13, 8, 8, 9, 1, 18, 6, 23, 6, 10, 0, 21, 1, 10, 17, 5, 11, 11, 18, 4, 25, 8, 3, 16, 21, 24, 20, 12, 3, 16, 25, 9, 13, 13, 2, 20, 19, 4, 16, 19, 0, 15, 0, 25, 12, 5, 15, 17]",0.5
562,0.1,,0.3,0.3,0.3,0.0024813895781637717,"[25, 6, 1, 12, 10, 9, 1, 14, 12, 8, 18, 23, 11, 4, 4, 14, 0, 18, 3, 2, 8, 14, 10, 17, 22, 24, 25, 19, 7, 23, 5, 0, 21, 11, 12, 3, 0, 7, 2, 15, 3, 9, 4, 6, 21, 22, 19, 5, 23, 11, 26, 17, 24, 8, 10, 20, 7, 6, 20, 1, 16, 5, 9, 16, 15, 18, 26, 16, 26, 25, 17, 15, 22, 2, 13, 21, 20, 24, 13, 13, 19]",0.5
563,0.1,,0.3,0.3,0.4,0.002386634844868735,"[6, 25, 2, 10, 2, 12, 21, 18, 25, 13, 5, 8, 8, 23, 3, 1, 24, 5, 18, 16, 17, 17, 22, 3, 13, 15, 10, 7, 12, 23, 22, 20, 15, 20, 4, 14, 19, 7, 15, 11, 14, 1, 19, 26, 26, 12, 9, 3, 11, 0, 16, 13, 6, 2, 6, 17, 4, 0, 21, 5, 10, 18, 11, 8, 26, 7, 24, 22, 0, 1, 16, 9, 20, 24, 25, 4, 23, 19, 14, 21, 9]",0.5
564,0.1,,0.3,0.3,0.5,0.002564102564102564,"[1, 15, 20, 4, 13, 21, 10, 23, 12, 4, 23, 1, 16, 10, 19, 14, 4, 22, 13, 18, 22, 15, 26, 10, 14, 9, 14, 7, 25, 3, 5, 25, 0, 2, 24, 11, 17, 2, 19, 16, 26, 25, 0, 17, 17, 11, 15, 5, 19, 7, 21, 12, 3, 6, 8, 6, 7, 11, 16, 22, 23, 3, 20, 26, 9, 9, 24, 12, 13, 20, 8, 18, 2, 5, 6, 24, 21, 18, 8, 0, 1]",0.5
565,0.1,,0.3,0.4,0.1,0.0024154589371980675,"[2, 2, 18, 23, 25, 1, 3, 23, 9, 25, 7, 9, 19, 20, 3, 6, 11, 13, 7, 5, 5, 23, 6, 5, 22, 15, 4, 17, 21, 12, 4, 3, 1, 19, 14, 9, 11, 22, 22, 16, 20, 0, 8, 18, 18, 10, 21, 8, 0, 8, 1, 10, 7, 13, 14, 15, 16, 12, 19, 2, 24, 26, 24, 21, 25, 4, 15, 26, 17, 11, 12, 26, 14, 13, 16, 20, 0, 10, 6, 24, 17]",0.5
566,0.1,,0.3,0.4,0.2,0.002380952380952381,"[20, 19, 11, 4, 22, 20, 7, 25, 8, 16, 13, 15, 19, 3, 24, 6, 20, 0, 1, 3, 23, 22, 10, 13, 14, 10, 23, 25, 2, 15, 6, 24, 2, 25, 22, 21, 18, 3, 5, 26, 13, 7, 2, 17, 4, 18, 8, 24, 10, 14, 8, 23, 21, 14, 12, 15, 4, 12, 1, 1, 9, 12, 0, 16, 17, 0, 17, 19, 6, 11, 11, 18, 26, 16, 5, 5, 7, 9, 26, 9, 21]",0.5
567,0.1,,0.3,0.4,0.3,0.002570694087403599,"[5, 16, 20, 3, 3, 9, 2, 4, 6, 5, 20, 22, 24, 21, 26, 19, 3, 0, 7, 12, 9, 26, 21, 14, 21, 25, 13, 14, 13, 10, 24, 23, 10, 17, 10, 7, 16, 25, 18, 17, 1, 16, 4, 18, 15, 2, 17, 19, 24, 8, 23, 1, 0, 18, 13, 22, 8, 9, 5, 14, 11, 26, 2, 12, 25, 15, 6, 11, 0, 19, 11, 4, 6, 12, 7, 20, 1, 8, 15, 23, 22]",0.5
568,0.1,,0.3,0.4,0.4,0.002369668246445498,"[16, 5, 2, 24, 26, 10, 16, 26, 8, 8, 1, 10, 3, 16, 12, 17, 7, 18, 4, 3, 14, 11, 15, 25, 9, 4, 2, 1, 25, 19, 19, 21, 25, 15, 20, 2, 12, 18, 13, 10, 17, 21, 14, 21, 23, 8, 17, 18, 13, 23, 1, 9, 24, 26, 24, 3, 7, 0, 4, 0, 14, 15, 11, 22, 5, 0, 6, 6, 6, 11, 5, 12, 23, 13, 22, 9, 20, 22, 7, 19, 20]",0.5
569,0.1,,0.3,0.4,0.5,0.0024813895781637717,"[6, 24, 7, 4, 1, 15, 8, 13, 26, 4, 21, 23, 19, 21, 7, 12, 5, 23, 10, 11, 5, 1, 13, 0, 7, 14, 12, 20, 10, 25, 15, 22, 11, 3, 17, 20, 19, 3, 0, 16, 17, 9, 2, 21, 10, 5, 9, 25, 20, 24, 18, 15, 22, 25, 9, 8, 14, 13, 2, 12, 11, 24, 16, 8, 0, 16, 14, 18, 3, 4, 22, 19, 6, 26, 1, 17, 18, 2, 6, 23, 26]",0.5
570,0.1,,0.3,0.5,0.1,0.002257336343115124,"[23, 19, 11, 1, 22, 20, 20, 19, 4, 11, 14, 15, 21, 5, 14, 16, 19, 14, 0, 3, 4, 13, 4, 2, 12, 2, 26, 0, 17, 16, 12, 2, 7, 16, 0, 6, 26, 5, 26, 20, 15, 24, 23, 9, 7, 10, 22, 13, 6, 25, 6, 8, 18, 1, 9, 11, 21, 25, 17, 18, 9, 5, 8, 24, 24, 25, 17, 15, 13, 12, 23, 22, 10, 3, 3, 7, 21, 8, 18, 1, 10]",0.5
571,0.1,,0.3,0.5,0.2,0.002320185614849188,"[23, 3, 16, 18, 2, 11, 9, 10, 13, 6, 8, 18, 0, 22, 11, 1, 20, 24, 7, 11, 19, 10, 13, 8, 12, 7, 15, 3, 15, 17, 2, 14, 26, 22, 10, 26, 7, 16, 4, 20, 19, 21, 17, 23, 5, 24, 4, 14, 6, 25, 21, 9, 0, 12, 1, 14, 20, 9, 21, 0, 23, 5, 12, 16, 8, 22, 17, 5, 1, 4, 3, 26, 13, 19, 25, 2, 15, 18, 24, 6, 25]",0.5
572,0.1,,0.3,0.5,0.3,0.0024154589371980675,"[1, 14, 5, 19, 2, 11, 4, 6, 21, 23, 5, 3, 6, 15, 1, 13, 21, 10, 22, 24, 10, 16, 23, 20, 13, 18, 7, 26, 15, 19, 16, 20, 12, 25, 10, 1, 18, 24, 16, 22, 25, 6, 14, 20, 0, 15, 3, 13, 8, 4, 14, 18, 22, 17, 23, 21, 12, 7, 9, 4, 7, 12, 8, 19, 8, 9, 17, 3, 24, 2, 0, 0, 25, 2, 26, 5, 11, 26, 17, 11, 9]",0.5
573,0.1,,0.3,0.5,0.4,0.0025380710659898475,"[9, 22, 25, 14, 0, 20, 12, 2, 23, 6, 5, 26, 22, 21, 0, 16, 1, 24, 23, 7, 9, 25, 17, 19, 16, 12, 26, 9, 10, 20, 7, 6, 11, 10, 13, 15, 21, 23, 2, 10, 13, 24, 6, 17, 15, 3, 7, 20, 18, 2, 14, 15, 5, 4, 4, 16, 1, 13, 24, 26, 22, 8, 8, 19, 18, 4, 19, 8, 0, 3, 25, 3, 12, 5, 21, 17, 18, 11, 1, 14, 11]",0.5
574,0.1,,0.3,0.5,0.5,0.002336448598130841,"[4, 19, 10, 12, 14, 21, 26, 6, 21, 13, 13, 7, 18, 8, 25, 26, 22, 8, 3, 5, 20, 12, 10, 9, 17, 11, 24, 13, 10, 16, 7, 0, 6, 22, 16, 11, 4, 7, 23, 20, 1, 23, 11, 23, 24, 15, 3, 25, 3, 15, 2, 1, 0, 0, 8, 19, 2, 5, 19, 18, 2, 22, 9, 21, 1, 16, 12, 15, 14, 25, 14, 6, 4, 17, 24, 17, 26, 5, 18, 9, 20]",0.5
575,0.1,,0.4,0.1,0.1,0.002531645569620253,"[18, 3, 4, 6, 5, 15, 26, 5, 11, 3, 14, 24, 23, 10, 17, 15, 17, 13, 10, 25, 0, 4, 18, 5, 10, 22, 6, 7, 1, 21, 17, 21, 6, 9, 8, 1, 20, 25, 12, 8, 12, 16, 13, 8, 2, 11, 11, 2, 0, 14, 23, 3, 24, 22, 24, 1, 25, 15, 4, 19, 18, 12, 22, 19, 7, 16, 13, 0, 2, 20, 16, 19, 14, 26, 9, 23, 26, 21, 7, 20, 9]",0.5
576,0.1,,0.4,0.1,0.2,0.0024154589371980675,"[22, 5, 4, 20, 23, 21, 22, 6, 11, 15, 8, 10, 1, 5, 16, 18, 4, 17, 20, 6, 9, 14, 10, 0, 2, 21, 15, 1, 23, 3, 1, 15, 26, 13, 17, 14, 22, 7, 2, 19, 7, 2, 24, 4, 12, 24, 5, 16, 24, 17, 9, 3, 25, 16, 13, 8, 20, 0, 26, 11, 19, 9, 14, 7, 3, 21, 26, 25, 23, 19, 12, 18, 10, 11, 25, 18, 0, 8, 13, 6, 12]",0.5
577,0.1,,0.4,0.1,0.3,0.002531645569620253,"[23, 17, 8, 11, 3, 6, 23, 9, 16, 2, 2, 8, 13, 20, 13, 4, 0, 1, 9, 7, 20, 11, 15, 26, 24, 10, 21, 10, 7, 3, 18, 8, 21, 14, 12, 25, 16, 5, 16, 18, 10, 14, 9, 3, 0, 25, 7, 26, 24, 0, 21, 18, 24, 22, 25, 17, 14, 1, 17, 12, 20, 13, 6, 15, 19, 19, 22, 5, 4, 2, 5, 26, 6, 11, 1, 12, 15, 23, 4, 19, 22]",0.5
578,0.1,,0.4,0.1,0.4,0.002457002457002457,"[10, 13, 23, 11, 12, 18, 8, 21, 22, 23, 22, 16, 4, 24, 14, 19, 10, 6, 11, 10, 11, 15, 1, 6, 4, 0, 17, 20, 5, 18, 7, 8, 20, 9, 2, 12, 13, 5, 24, 25, 12, 21, 15, 15, 9, 26, 13, 1, 23, 16, 19, 17, 26, 19, 24, 5, 26, 7, 25, 14, 16, 1, 9, 2, 3, 14, 3, 4, 0, 6, 2, 3, 18, 17, 25, 22, 20, 7, 8, 21, 0]",0.5
579,0.1,,0.4,0.1,0.5,0.0024691358024691358,"[21, 11, 16, 20, 0, 5, 13, 0, 12, 1, 18, 8, 17, 7, 25, 19, 10, 7, 21, 18, 26, 11, 6, 6, 9, 9, 0, 2, 23, 11, 15, 25, 23, 12, 15, 1, 6, 21, 20, 10, 3, 19, 12, 4, 4, 17, 22, 14, 7, 1, 23, 8, 2, 3, 13, 22, 19, 24, 14, 14, 15, 18, 9, 20, 10, 3, 26, 24, 8, 5, 13, 22, 16, 16, 2, 24, 5, 25, 4, 26, 17]",0.5
580,0.1,,0.4,0.2,0.1,0.0025906735751295338,"[21, 20, 5, 24, 20, 15, 0, 23, 13, 10, 14, 6, 19, 4, 21, 2, 2, 8, 6, 25, 13, 13, 5, 9, 0, 26, 15, 3, 25, 17, 5, 26, 21, 15, 10, 20, 25, 9, 24, 18, 4, 16, 23, 12, 16, 9, 10, 17, 24, 12, 26, 18, 1, 8, 3, 11, 7, 18, 7, 23, 17, 19, 14, 1, 14, 22, 12, 6, 7, 11, 4, 3, 1, 19, 0, 8, 22, 2, 16, 22, 11]",0.5
581,0.1,,0.4,0.2,0.2,0.0025575447570332483,"[17, 26, 10, 23, 11, 21, 2, 8, 19, 0, 2, 18, 15, 4, 17, 22, 3, 6, 13, 26, 2, 18, 17, 5, 4, 25, 14, 15, 4, 18, 1, 26, 3, 20, 25, 8, 12, 25, 22, 0, 19, 24, 21, 23, 10, 14, 5, 19, 1, 23, 9, 12, 15, 14, 6, 20, 16, 22, 21, 0, 9, 24, 7, 16, 3, 9, 7, 6, 20, 7, 5, 13, 12, 10, 16, 11, 1, 13, 24, 8, 11]",0.5
582,0.1,,0.4,0.2,0.3,0.0026109660574412533,"[11, 24, 5, 25, 12, 26, 4, 20, 6, 22, 7, 26, 12, 23, 6, 23, 25, 19, 11, 7, 18, 18, 4, 15, 20, 0, 13, 0, 26, 21, 1, 11, 12, 2, 15, 21, 20, 22, 8, 17, 3, 9, 10, 1, 16, 1, 10, 8, 22, 14, 16, 2, 0, 3, 18, 19, 25, 10, 24, 9, 23, 17, 14, 13, 5, 19, 7, 5, 2, 9, 3, 4, 16, 21, 15, 14, 17, 24, 8, 6, 13]",0.5
583,0.1,,0.4,0.2,0.4,0.002564102564102564,"[8, 26, 25, 6, 24, 14, 15, 14, 9, 13, 15, 14, 1, 0, 26, 19, 10, 19, 4, 3, 3, 22, 6, 0, 12, 13, 11, 26, 20, 7, 22, 9, 3, 10, 2, 23, 16, 20, 13, 9, 10, 23, 11, 8, 7, 22, 17, 18, 5, 12, 17, 15, 21, 12, 5, 25, 24, 5, 19, 16, 21, 11, 1, 21, 0, 2, 17, 16, 6, 4, 24, 25, 8, 2, 20, 23, 18, 7, 18, 4, 1]",0.5
584,0.1,,0.4,0.2,0.5,0.0024752475247524753,"[3, 10, 19, 6, 26, 7, 4, 11, 1, 7, 26, 15, 25, 18, 21, 14, 8, 2, 1, 24, 25, 24, 16, 22, 21, 14, 0, 25, 20, 23, 23, 21, 5, 15, 22, 13, 6, 9, 5, 2, 3, 19, 2, 17, 17, 16, 20, 0, 7, 4, 12, 20, 15, 12, 3, 26, 22, 9, 5, 13, 19, 13, 10, 11, 8, 4, 18, 8, 14, 17, 9, 23, 11, 10, 16, 18, 24, 1, 6, 12, 0]",0.5
585,0.1,,0.4,0.3,0.1,0.002531645569620253,"[12, 18, 11, 16, 22, 19, 14, 7, 3, 4, 23, 21, 20, 0, 12, 26, 9, 5, 0, 21, 10, 17, 10, 26, 26, 15, 24, 8, 0, 23, 2, 12, 21, 25, 7, 18, 1, 22, 13, 7, 4, 9, 17, 13, 11, 23, 11, 24, 25, 16, 6, 2, 22, 20, 5, 16, 18, 9, 14, 8, 15, 20, 15, 8, 5, 2, 3, 13, 19, 1, 24, 19, 17, 6, 1, 14, 25, 10, 6, 4, 3]",0.5
586,0.1,,0.4,0.3,0.2,0.002369668246445498,"[13, 8, 10, 5, 14, 24, 22, 13, 3, 16, 25, 14, 0, 16, 1, 19, 5, 19, 20, 4, 25, 23, 26, 22, 17, 15, 18, 5, 23, 14, 7, 6, 11, 13, 20, 15, 4, 18, 25, 2, 18, 19, 24, 9, 12, 17, 24, 11, 12, 1, 16, 6, 7, 7, 11, 3, 9, 10, 20, 17, 12, 6, 0, 8, 21, 26, 26, 21, 0, 22, 2, 3, 10, 15, 8, 9, 23, 4, 1, 21, 2]",0.5
587,0.1,,0.4,0.3,0.3,0.0024271844660194173,"[16, 15, 22, 24, 4, 5, 22, 8, 3, 17, 12, 20, 14, 10, 17, 19, 16, 22, 10, 21, 3, 9, 2, 7, 11, 10, 0, 15, 9, 1, 14, 11, 25, 1, 20, 8, 26, 21, 23, 18, 12, 7, 4, 4, 24, 11, 2, 26, 23, 1, 6, 5, 17, 18, 3, 25, 8, 2, 14, 24, 23, 25, 15, 18, 13, 6, 13, 19, 13, 20, 16, 0, 5, 9, 19, 21, 6, 0, 7, 12, 26]",0.5
588,0.1,,0.4,0.3,0.4,0.0025906735751295338,"[16, 3, 23, 23, 7, 1, 9, 7, 12, 13, 13, 2, 24, 12, 6, 7, 18, 2, 25, 4, 17, 3, 20, 6, 19, 11, 9, 10, 12, 0, 25, 5, 20, 23, 5, 1, 13, 9, 8, 26, 0, 20, 10, 22, 21, 11, 25, 5, 17, 0, 4, 14, 21, 8, 24, 4, 15, 1, 24, 22, 18, 19, 8, 2, 22, 16, 21, 10, 11, 19, 18, 26, 26, 14, 16, 15, 3, 15, 14, 17, 6]",0.5
589,0.1,,0.4,0.3,0.5,0.0024875621890547263,"[11, 0, 2, 24, 5, 19, 25, 7, 22, 22, 13, 17, 21, 26, 2, 17, 9, 14, 15, 19, 3, 25, 3, 2, 26, 13, 20, 4, 4, 15, 5, 1, 18, 7, 10, 4, 6, 8, 10, 15, 6, 12, 16, 23, 13, 23, 17, 9, 11, 10, 0, 12, 5, 16, 19, 20, 8, 16, 8, 3, 6, 12, 20, 24, 0, 14, 11, 1, 18, 24, 23, 26, 1, 9, 18, 21, 7, 14, 25, 21, 22]",0.5
590,0.1,,0.4,0.4,0.1,0.002544529262086514,"[6, 5, 10, 5, 2, 20, 6, 10, 19, 2, 0, 16, 1, 1, 17, 18, 11, 3, 26, 20, 21, 15, 8, 24, 4, 17, 6, 23, 16, 15, 18, 8, 13, 13, 9, 22, 25, 17, 25, 23, 13, 15, 18, 0, 3, 21, 9, 7, 24, 7, 14, 11, 14, 22, 12, 24, 14, 16, 12, 1, 21, 8, 7, 20, 2, 22, 9, 10, 3, 26, 19, 0, 26, 4, 25, 19, 4, 12, 5, 23, 11]",0.5
591,0.1,,0.4,0.4,0.2,0.0024813895781637717,"[21, 10, 10, 15, 5, 7, 12, 23, 22, 3, 19, 11, 10, 8, 16, 5, 14, 3, 26, 17, 25, 0, 9, 6, 19, 0, 24, 11, 4, 2, 1, 8, 13, 21, 14, 2, 23, 22, 20, 5, 4, 23, 9, 25, 17, 6, 9, 21, 20, 3, 13, 18, 6, 14, 12, 20, 12, 26, 15, 26, 18, 11, 7, 18, 7, 1, 1, 16, 24, 16, 25, 24, 15, 19, 17, 4, 8, 0, 22, 2, 13]",0.5
592,0.1,,0.4,0.4,0.3,0.0025380710659898475,"[14, 25, 2, 18, 20, 0, 15, 0, 13, 12, 10, 11, 22, 14, 1, 24, 19, 20, 4, 7, 21, 3, 16, 22, 17, 8, 10, 18, 1, 22, 9, 2, 7, 21, 15, 26, 23, 10, 25, 3, 23, 6, 5, 9, 8, 11, 20, 6, 14, 16, 4, 26, 21, 25, 13, 3, 16, 15, 17, 24, 19, 8, 18, 23, 13, 5, 2, 7, 24, 11, 12, 9, 17, 0, 4, 6, 19, 26, 5, 12, 1]",0.5
593,0.1,,0.4,0.4,0.4,0.0026041666666666665,"[14, 9, 15, 19, 26, 11, 12, 26, 4, 20, 23, 22, 7, 10, 13, 22, 18, 2, 23, 10, 20, 8, 2, 7, 6, 7, 12, 23, 3, 16, 8, 5, 4, 17, 3, 12, 8, 0, 15, 10, 6, 20, 22, 25, 26, 17, 21, 13, 15, 9, 24, 25, 17, 13, 18, 4, 19, 14, 5, 21, 3, 24, 19, 25, 11, 18, 14, 1, 21, 16, 24, 6, 0, 16, 1, 5, 11, 9, 2, 1, 0]",0.5
594,0.1,,0.4,0.4,0.5,0.002544529262086514,"[18, 14, 12, 19, 6, 10, 13, 4, 0, 9, 20, 21, 16, 14, 11, 25, 23, 23, 1, 25, 9, 24, 3, 12, 8, 15, 15, 15, 17, 18, 7, 16, 10, 4, 5, 24, 12, 8, 16, 11, 7, 22, 21, 19, 13, 18, 0, 1, 5, 0, 2, 2, 4, 21, 13, 2, 7, 22, 1, 3, 5, 11, 9, 22, 14, 26, 8, 10, 3, 20, 6, 19, 17, 25, 23, 20, 26, 24, 6, 17, 26]",0.5
595,0.1,,0.4,0.5,0.1,0.0025380710659898475,"[20, 14, 6, 11, 16, 7, 0, 10, 24, 24, 25, 10, 6, 8, 19, 13, 3, 22, 5, 5, 2, 13, 3, 15, 3, 19, 14, 25, 8, 19, 26, 7, 20, 17, 14, 9, 1, 15, 2, 9, 1, 11, 0, 13, 16, 12, 12, 21, 12, 0, 17, 8, 10, 4, 17, 22, 4, 23, 26, 2, 5, 4, 16, 25, 24, 23, 15, 18, 21, 26, 9, 21, 18, 23, 18, 7, 20, 6, 1, 22, 11]",0.5
596,0.1,,0.4,0.5,0.2,0.00234192037470726,"[1, 8, 6, 8, 9, 20, 12, 0, 22, 4, 23, 24, 4, 21, 0, 0, 9, 25, 1, 15, 6, 13, 14, 1, 3, 21, 16, 14, 13, 9, 17, 6, 26, 22, 16, 21, 26, 18, 26, 2, 12, 18, 13, 17, 20, 2, 23, 5, 8, 14, 10, 23, 24, 17, 7, 18, 3, 12, 11, 24, 16, 10, 7, 5, 19, 10, 19, 2, 11, 15, 4, 25, 5, 11, 15, 3, 20, 7, 22, 19, 25]",0.5
597,0.1,,0.4,0.5,0.3,0.0025,"[5, 13, 15, 16, 13, 21, 17, 11, 2, 12, 20, 15, 2, 9, 19, 17, 23, 26, 0, 16, 6, 26, 24, 0, 4, 18, 24, 7, 23, 17, 12, 25, 1, 9, 8, 21, 3, 21, 10, 10, 14, 16, 22, 1, 25, 6, 4, 9, 12, 25, 15, 6, 20, 22, 5, 24, 26, 10, 0, 13, 2, 20, 19, 8, 3, 19, 1, 18, 14, 11, 4, 7, 18, 8, 3, 14, 5, 7, 23, 22, 11]",0.5
